    0.000000	   -1.693910
    0.000098	   -1.678634
    0.000195	   -1.709498
    0.000293	   -1.750981
    0.000391	   -1.650042
    0.000488	   -1.462750
    0.000586	   -1.243615
    0.000684	   -0.952081
    0.000781	   -0.370744
    0.000879	   -0.044026
    0.000977	   -0.028362
    0.001074	   -0.275259
    0.001172	   -0.646226
    0.001270	   -0.568411
    0.001367	   -0.211566
    0.001465	    0.152824
    0.001563	    0.346651
    0.001660	    0.385585
    0.001758	    0.639292
    0.001855	    0.831056
    0.001953	    0.680404
    0.002051	    0.952680
    0.002148	    0.523707
    0.002246	    0.857206
    0.002344	    0.491380
    0.002441	    0.367256
    0.002539	    0.525306
    0.002637	    1.305287
    0.002734	    1.137304
    0.002832	    1.449647
    0.002930	    1.228006
    0.003027	    0.693437
    0.003125	    0.906721
    0.003223	    0.250566
    0.003320	    0.919377
    0.003418	    0.845022
    0.003516	    0.959910
    0.003613	    0.742791
    0.003711	    1.306558
    0.003809	    1.581300
    0.003906	    1.662490
    0.004004	    0.796523
    0.004102	    0.797969
    0.004199	    1.017820
    0.004297	    0.920225
    0.004395	    0.614888
    0.004492	    0.487415
    0.004590	    0.964096
    0.004687	    0.727978
    0.004785	    0.543417
    0.004883	    0.512477
    0.004980	    0.548910
    0.005078	    0.862016
    0.005176	    0.799077
    0.005273	    0.507062
    0.005371	    0.491395
    0.005469	    0.956948
    0.005566	    0.546122
    0.005664	    0.071769
    0.005762	   -0.022432
    0.005859	   -0.744658
    0.005957	   -0.874412
    0.006055	   -1.105546
    0.006152	   -1.121310
    0.006250	   -0.937503
    0.006348	   -0.583733
    0.006445	   -0.596959
    0.006543	   -1.074822
    0.006641	   -1.027261
    0.006738	   -1.262793
    0.006836	   -1.406521
    0.006934	   -1.636098
    0.007031	   -1.865519
    0.007129	   -1.768257
    0.007227	   -1.882578
    0.007324	   -1.997468
    0.007422	   -2.159571
    0.007520	   -1.758387
    0.007617	   -1.556709
    0.007715	   -0.698329
    0.007812	    0.141555
    0.007910	    0.086359
    0.008008	    0.328578
    0.008105	    0.702924
    0.008203	    0.318866
    0.008301	    0.235295
    0.008398	    0.411423
    0.008496	    0.421759
    0.008594	    0.452332
    0.008691	    0.253679
    0.008789	    0.206229
    0.008887	    0.148406
    0.008984	   -0.007597
    0.009082	   -0.280065
    0.009180	   -0.249734
    0.009277	   -0.116043
    0.009375	    0.230393
    0.009473	    0.487092
    0.009570	    0.078727
    0.009668	    0.056564
    0.009766	    0.087366
    0.009863	    0.141164
    0.009961	    0.370067
    0.010059	    0.198231
    0.010156	   -0.233259
    0.010254	   -0.559118
    0.010352	   -0.832769
    0.010449	   -1.125018
    0.010547	   -1.438613
    0.010645	   -1.608047
    0.010742	   -1.493358
    0.010840	   -1.315370
    0.010937	   -1.324009
    0.011035	   -1.474894
    0.011133	   -1.688425
    0.011230	   -1.920352
    0.011328	   -2.111219
    0.011426	   -2.222258
    0.011523	   -2.165292
    0.011621	   -1.994448
    0.011719	   -1.791170
    0.011816	   -1.585644
    0.011914	   -1.457979
    0.012012	   -1.513682
    0.012109	   -1.720542
    0.012207	   -1.978801
    0.012305	   -2.096626
    0.012402	   -2.012768
    0.012500	   -1.741605
    0.012598	   -1.481212
    0.012695	   -1.169621
    0.012793	   -0.644584
    0.012891	   -0.365727
    0.012988	   -0.610805
    0.013086	   -1.047192
    0.013184	   -1.324280
    0.013281	   -1.181299
    0.013379	   -0.735273
    0.013477	   -0.440759
    0.013574	   -0.068736
    0.013672	    0.019570
    0.013770	    0.344830
    0.013867	    0.487365
    0.013965	    0.540038
    0.014062	    0.437824
    0.014160	    0.251598
    0.014258	    0.197113
    0.014355	    0.033389
    0.014453	    0.101285
    0.014551	    0.229630
    0.014648	    0.080424
    0.014746	   -0.182753
    0.014844	   -0.386661
    0.014941	   -0.724919
    0.015039	   -1.087831
    0.015137	   -1.276221
    0.015234	   -1.316033
    0.015332	   -1.400768
    0.015430	   -1.532695
    0.015527	   -1.576068
    0.015625	   -1.680713
    0.015723	   -1.946747
    0.015820	   -2.032883
    0.015918	   -1.781309
    0.016016	   -1.577142
    0.016113	   -1.164036
    0.016211	   -0.729843
    0.016309	   -0.800849
    0.016406	   -1.021739
    0.016504	   -1.019424
    0.016602	   -0.912703
    0.016699	   -0.804378
    0.016797	   -0.734573
    0.016895	   -0.728651
    0.016992	   -0.784823
    0.017090	   -0.918982
    0.017187	   -1.005951
    0.017285	   -0.691595
    0.017383	   -0.103848
    0.017480	    0.147507
    0.017578	    0.364549
    0.017676	    0.622813
    0.017773	    0.836623
    0.017871	    0.824685
    0.017969	    0.787356
    0.018066	    0.585295
    0.018164	    0.512768
    0.018262	    0.204297
    0.018359	   -0.322724
    0.018457	   -0.325436
    0.018555	   -0.490620
    0.018652	   -0.565862
    0.018750	   -0.453946
    0.018848	   -0.173258
    0.018945	    0.181209
    0.019043	    0.252606
    0.019141	    0.299365
    0.019238	    0.306437
    0.019336	    0.047762
    0.019434	   -0.120038
    0.019531	   -0.252619
    0.019629	   -0.356177
    0.019727	   -0.405666
    0.019824	   -0.499707
    0.019922	   -0.630892
    0.020020	   -0.815995
    0.020117	   -1.037918
    0.020215	   -1.249768
    0.020313	   -1.416746
    0.020410	   -1.611751
    0.020508	   -1.762647
    0.020605	   -1.876986
    0.020703	   -1.918006
    0.020801	   -1.838766
    0.020898	   -1.521370
    0.020996	   -1.034697
    0.021094	   -0.578623
    0.021191	   -0.330707
    0.021289	   -0.278987
    0.021387	   -0.301642
    0.021484	   -0.359192
    0.021582	   -0.203829
    0.021680	   -0.163171
    0.021777	   -0.520033
    0.021875	   -0.491563
    0.021973	    0.098540
    0.022070	    0.605093
    0.022168	    0.572429
    0.022266	    0.404620
    0.022363	    0.330761
    0.022461	    0.253093
    0.022559	    0.124940
    0.022656	   -0.081132
    0.022754	   -0.129543
    0.022852	   -0.057913
    0.022949	   -0.082486
    0.023047	    0.083933
    0.023145	    0.670532
    0.023242	   -0.127523
    0.023340	   -0.641029
    0.023438	   -0.398843
    0.023535	   -0.636440
    0.023633	   -0.640733
    0.023730	   -0.785909
    0.023828	   -0.918489
    0.023926	   -0.676555
    0.024023	   -0.391052
    0.024121	   -0.641365
    0.024219	   -0.929530
    0.024316	   -1.388266
    0.024414	   -1.601567
    0.024512	   -1.426458
    0.024609	   -1.003961
    0.024707	   -0.372617
    0.024805	    0.176519
    0.024902	    0.089282
    0.025000	   -0.023082
    0.025098	   -0.477035
    0.025195	   -0.885626
    0.025293	   -0.667043
    0.025391	   -0.603164
    0.025488	   -0.704222
    0.025586	   -0.796782
    0.025684	   -0.902321
    0.025781	   -1.063057
    0.025879	   -0.646577
    0.025977	   -0.490074
    0.026074	   -0.462924
    0.026172	   -0.594664
    0.026270	   -0.706705
    0.026367	   -0.800626
    0.026465	   -0.842474
    0.026563	   -0.866310
    0.026660	   -0.883133
    0.026758	   -0.934757
    0.026855	   -0.988164
    0.026953	   -1.030248
    0.027051	   -0.946131
    0.027148	   -0.886253
    0.027246	   -0.810165
