    0.000000	    2.394547
    0.000098	    2.396576
    0.000195	    2.398879
    0.000293	    2.400007
    0.000391	    2.401118
    0.000488	    2.401224
    0.000586	    2.401404
    0.000684	    2.401244
    0.000781	    2.400740
    0.000879	    2.400118
    0.000977	    2.398976
    0.001074	    2.397423
    0.001172	    2.396171
    0.001270	    2.393657
    0.001367	    2.391330
    0.001465	    2.388422
    0.001563	    2.385297
    0.001660	    2.381565
    0.001758	    2.378666
    0.001855	    2.373968
    0.001953	    2.370066
    0.002051	    2.367255
    0.002148	    2.363191
    0.002246	    2.361050
    0.002344	    2.358008
    0.002441	    2.356227
    0.002539	    2.353945
    0.002637	    2.353572
    0.002734	    2.352509
    0.002832	    2.352407
    0.002930	    2.352881
    0.003027	    2.352571
    0.003125	    2.354804
    0.003223	    2.355962
    0.003320	    2.357280
    0.003418	    2.359790
    0.003516	    2.363024
    0.003613	    2.365457
    0.003711	    2.368277
    0.003809	    2.371006
    0.003906	    2.374657
    0.004004	    2.377420
    0.004102	    2.381049
    0.004199	    2.383950
    0.004297	    2.387313
    0.004395	    2.391050
    0.004492	    2.394089
    0.004590	    2.397438
    0.004687	    2.400956
    0.004785	    2.405625
    0.004883	    2.409375
    0.004980	    2.414087
    0.005078	    2.417549
    0.005176	    2.420456
    0.005273	    2.424802
    0.005371	    2.427857
    0.005469	    2.430730
    0.005566	    2.432462
    0.005664	    2.433999
    0.005762	    2.434903
    0.005859	    2.434293
    0.005957	    2.433604
    0.006055	    2.431865
    0.006152	    2.428859
    0.006250	    2.425978
    0.006348	    2.423241
    0.006445	    2.419969
    0.006543	    2.418457
    0.006641	    2.418199
    0.006738	    2.416182
    0.006836	    2.417084
    0.006934	    2.417046
    0.007031	    2.417592
    0.007129	    2.419050
    0.007227	    2.420051
    0.007324	    2.419909
    0.007422	    2.419438
    0.007520	    2.417372
    0.007617	    2.414969
    0.007715	    2.411990
    0.007812	    2.407952
    0.007910	    2.403834
    0.008008	    2.400307
    0.008105	    2.397520
    0.008203	    2.395031
    0.008301	    2.393509
    0.008398	    2.391929
    0.008496	    2.390738
    0.008594	    2.390105
    0.008691	    2.389206
    0.008789	    2.389110
    0.008887	    2.388790
    0.008984	    2.388961
    0.009082	    2.389495
    0.009180	    2.390873
    0.009277	    2.393986
    0.009375	    2.397318
    0.009473	    2.400860
    0.009570	    2.405815
    0.009668	    2.411413
    0.009766	    2.418218
    0.009863	    2.425173
    0.009961	    2.433828
    0.010059	    2.443462
    0.010156	    2.454708
    0.010254	    2.466016
    0.010352	    2.479342
    0.010449	    2.491736
    0.010547	    2.500625
    0.010645	    2.503554
