    0.000000	    1.853057
    0.000098	    1.853143
    0.000195	    1.852810
    0.000293	    1.852501
    0.000391	    1.851590
    0.000488	    1.851495
    0.000586	    1.850634
    0.000684	    1.849690
    0.000781	    1.848976
    0.000879	    1.849824
    0.000977	    1.848871
    0.001074	    1.848592
    0.001172	    1.848143
    0.001270	    1.848337
    0.001367	    1.848656
    0.001465	    1.848439
    0.001563	    1.849070
    0.001660	    1.848803
    0.001758	    1.849418
    0.001855	    1.850289
    0.001953	    1.850144
    0.002051	    1.851531
    0.002148	    1.850900
    0.002246	    1.852137
    0.002344	    1.852150
    0.002441	    1.851959
    0.002539	    1.851419
    0.002637	    1.852078
    0.002734	    1.851437
    0.002832	    1.850410
    0.002930	    1.849744
    0.003027	    1.849039
    0.003125	    1.848796
    0.003223	    1.848765
    0.003320	    1.848498
    0.003418	    1.847932
    0.003516	    1.848066
    0.003613	    1.847902
    0.003711	    1.847881
    0.003809	    1.848167
    0.003906	    1.847911
    0.004004	    1.848571
    0.004102	    1.849002
    0.004199	    1.849685
    0.004297	    1.849797
    0.004395	    1.850139
    0.004492	    1.850148
    0.004590	    1.851526
    0.004687	    1.851148
    0.004785	    1.852179
    0.004883	    1.851822
    0.004980	    1.851606
    0.005078	    1.851384
    0.005176	    1.850452
    0.005273	    1.850029
    0.005371	    1.849687
    0.005469	    1.848847
    0.005566	    1.848671
    0.005664	    1.848454
    0.005762	    1.848352
    0.005859	    1.847352
    0.005957	    1.847535
    0.006055	    1.847593
    0.006152	    1.847294
    0.006250	    1.847483
    0.006348	    1.848074
    0.006445	    1.848756
    0.006543	    1.849641
    0.006641	    1.849333
    0.006738	    1.849739
    0.006836	    1.850376
    0.006934	    1.850445
    0.007031	    1.851285
    0.007129	    1.851415
    0.007227	    1.851024
    0.007324	    1.851366
    0.007422	    1.851236
    0.007520	    1.851191
    0.007617	    1.850546
    0.007715	    1.850742
    0.007812	    1.849767
    0.007910	    1.849589
    0.008008	    1.849266
    0.008105	    1.848156
    0.008203	    1.848271
    0.008301	    1.848762
    0.008398	    1.848509
    0.008496	    1.848435
    0.008594	    1.848779
    0.008691	    1.849294
    0.008789	    1.849614
    0.008887	    1.850312
    0.008984	    1.851322
    0.009082	    1.851197
    0.009180	    1.852269
    0.009277	    1.852808
    0.009375	    1.852337
    0.009473	    1.853044
    0.009570	    1.853040
    0.009668	    1.852952
    0.009766	    1.853339
    0.009863	    1.853194
    0.009961	    1.852883
    0.010059	    1.852365
    0.010156	    1.851666
    0.010254	    1.851748
    0.010352	    1.851736
    0.010449	    1.850396
    0.010547	    1.850325
    0.010645	    1.850750
    0.010742	    1.850696
    0.010840	    1.850767
    0.010937	    1.850839
    0.011035	    1.851161
    0.011133	    1.851644
    0.011230	    1.852334
    0.011328	    1.852465
    0.011426	    1.852061
    0.011523	    1.853741
    0.011621	    1.853321
    0.011719	    1.854832
    0.011816	    1.854455
    0.011914	    1.854775
    0.012012	    1.854742
